nit,razon_social,ciiu,estado,fecha_corte,activo_corriente,activo_total,pasivo_corriente,pasivo_total,ganancias_acumuladas,patrimonio,ingresos,utilidad_operacional,utilidad_neta,anio
900155619,ESPACIO Y ESTIO SAS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,17147097.0,92318354.0,26741091.0,84720901.0,3747964.0,7597453.0,5618161.0,2128089.0,541395.0,2024
900156499,REFRACTARIOS MAGNESITA COLOMBIA SAS,G4690 - Comercio al por mayor no especializado,ACTIVA,2024-12-31,66437378.0,73373632.0,25139244.0,25594108.0,21484619.0,47779524.0,67394760.0,5088599.0,2650924.0,2024
900156826,OFIX SUMINISTROS Y LOGISTICA SAS,G4690 - Comercio al por mayor no especializado,ACTIVA,2024-12-31,47441961.0,54642761.0,22764225.0,25241355.0,2725407.0,29401406.0,100214553.0,3142914.0,2313826.0,2024
900156833,MINERA DE COBRE QUEBRADONA  SAS BIC,B0722 - Extracción de oro y otros metales preciosos,ACTIVA,2024-12-31,7113307.0,677393866.0,17362008.0,18297834.0,-764504819.0,659096032.0,,-68778346.0,-79629001.0,2024
900156837,EXPLORACIONES PANTANOS COLOMBIA SAS,B0729 - Extracción de otros minerales metalíferos no ferrosos n.c.p.,ACTIVA,2024-12-31,1418551.0,119172555.0,46959954.0,46959954.0,-15682952.0,72212601.0,0.0,-1179586.0,-1673362.0,2024
900157189,PIPE SUPPLY AND SERVICES S.A.S.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2024-12-31,20805889.0,40196731.0,4966961.0,21104105.0,-725205.0,19092626.0,43618244.0,1554542.0,24046.0,2024
900157541,KROLL ASSOCIATES (COLOMBIA) SAS,M7020 - Actividades de consultoría de gestión,ACTIVA,2024-12-31,4048442.0,5236807.0,2570078.0,3079300.0,276854.0,2157507.0,9289721.0,1502218.0,160481.0,2024
900157788,TDC COLOMBIA LTDA,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2024-12-31,26536445.0,48977612.0,10025780.0,22811402.0,-1068990.0,26166210.0,29377454.0,1186321.0,998259.0,2024
900158025,GEA ANDINA SOCIEDAD POR ACCIONES SIMPLIFICADA - GEA ANDINA SAS,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2024-12-31,145009308.0,155504179.0,109011981.0,109439244.0,42998064.0,46064935.0,216487501.0,33111173.0,23635790.0,2024
900158401,AGFA HEALTHCARE COLOMBIA LTDA,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",ACTIVA,2024-12-31,40443931.0,45053690.0,33300688.0,33592106.0,5212248.0,11461584.0,19764696.0,592303.0,283059.0,2024
900158685,CENTURY SPORTS SAS,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,ACTIVA,2024-12-31,131178376.0,513710984.0,112659945.0,456648934.0,-9853122.0,57062050.0,357093078.0,35769727.0,-9853122.0,2024
900159955,DECOBLOCK SAS,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",ACUERDO DE REORGANIZACION,2024-12-31,6591495.0,13066280.0,3843266.0,10494420.0,-1381228.0,2571860.0,13255348.0,2293450.0,1001912.0,2024
900160943,ULOG SAS,H5229 - Otras actividades complementarias al transporte,ACTIVA,2024-12-31,1215076.0,1299798.0,853005.0,853005.0,-83207.0,446793.0,1180373.0,-1512757.0,-1441288.0,2024
900161367,POCHTECA COLOMBIA SAS,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",ACTIVA,2024-12-31,60461931.0,62290689.0,26479455.0,27278925.0,28955395.0,35011764.0,72215837.0,6077404.0,4699430.0,2024
900162703,PETROLEUM GOLD SERVICES SAS EN REORGANIZACION,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,ACTIVA,2024-12-31,9479142.0,20867788.0,4809076.0,17186933.0,2573685.0,3680855.0,22679271.0,650470.0,57639.0,2024
900163045,CEETTV SA,J6020 - Actividades de programación y transmisión de televisión,ACTIVA,2024-12-31,1139514.0,8034019.0,3923447.0,40644606.0,-35782308.0,-32610587.0,21663889.0,-3889718.0,-6153101.0,2024
900163861,JANUS LTDA,C2620 - Fabricación de computadoras y de equipo periférico,ACTIVA,2024-12-31,50706064.0,50843650.0,15904256.0,15904256.0,29649735.0,34939394.0,56365569.0,2655235.0,2037107.0,2024
900164755,ZONA FRANCA ARGOS S.A.S.,"C2394 - Fabricación de cemento, cal y yeso",ACTIVA,2024-12-31,457312289.0,1728717886.0,100834236.0,161677823.0,474895490.0,1567040063.0,901291856.0,219281327.0,189923455.0,2024
900164998,SERTECPET DE COLOMBIA SA,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,ACTIVA,2024-12-31,21403818.0,43109640.0,7021326.0,13030350.0,21475377.0,30079290.0,32664018.0,6194060.0,3943751.0,2024
900165240,LATCALINSA SL SUCURSAL COLOMBIA,"B0811 - Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",ACTIVA,2024-12-31,2525153.0,7245997.0,4785905.0,4856535.0,-33712753.0,2389462.0,2596627.0,-268201.0,-262693.0,2024
900166216,COMERCIALIZADORA Y DISTRIBUIDORA SIERRA SAS,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",ACTIVA,2024-12-31,10378542.0,13808494.0,2690133.0,2690133.0,10368361.0,11118361.0,11357600.0,2250363.0,2250363.0,2024
900166687,CONTINENTAL GOLS LIMITED SUCURSAL COLOMBIA,B0722 - Extracción de oro y otros metales preciosos,ACTIVA,2024-12-31,780660414.0,4630727027.0,1509921290.0,1683677735.0,1360277521.0,2947049292.0,2900582365.0,1466333150.0,789943300.0,2024
900166896,HINO MOTORS MANUFACTURING COLOMBIA S.A.S.,C2910 - Fabricación de vehículos automotores y sus motores,ACTIVA,2024-12-31,66711755.0,140974948.0,52240173.0,62306183.0,-8944262.0,78668765.0,271177298.0,16349826.0,7843699.0,2024
900169906,PALMAS SICARARE SAS,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,ACTIVA,2024-12-31,27655827.0,155771463.0,11067164.0,41095192.0,18357193.0,114676271.0,44944775.0,6225548.0,2044156.0,2024
900170867,AGROPECUARIA PATIVILCA S.A.,A0124 - Cultivo de caña de azúcar,ACTIVA,2024-12-31,3049193.0,3049193.0,2646154.0,2646154.0,95818.0,403039.0,1569815.0,-588362.0,-588362.0,2024
900170874,SHELL EXPLORATION AND PRODUCTION COLOMBIA GMBH (SEPC) SUCURSAL COLOMBIA,A0322 - Acuicultura de agua dulce,ACTIVA,2024-12-31,9178231.0,9355169.0,15722933.0,37960715.0,-1062981867.0,-28605546.0,,-12766140.0,-12766140.0,2024
900171676,MULTISPONSOR,M7310 - Publicidad,ACTIVA,2024-12-31,31319605.0,32070882.0,22332075.0,22536642.0,9234240.0,9534240.0,54520730.0,9280403.0,6059926.0,2024
900172584,INVERSIONES BIBO SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2024-12-31,22473374.0,33102602.0,1236058.0,29007126.0,1195476.0,4095476.0,751184.0,466095.0,280.0,2024
900172963,HLF Colombia Ltda,"G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",ACTIVA,2024-12-31,42917779.0,47024312.0,44871122.0,44871122.0,1640098.0,2153190.0,170790445.0,6705777.0,2385285.0,2024
900173404,HEINSOHN HUMAN GLOBAL SOLUTIONS S.A.S. BIC,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2024-12-31,24001886.0,25535993.0,9365692.0,9488560.0,8734025.0,16047433.0,41883088.0,12325070.0,8339943.0,2024
900173460,MADEMECO SA,"C1630 - Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción",ACTIVA,2024-12-31,9564311.0,13597380.0,907490.0,10291987.0,-24178025.0,3305393.0,18375730.0,6429731.0,1925308.0,2024
900173490,CPVEN SUCURSAL COLOMBIA,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,ACUERDO DE REORGANIZACION,2024-12-31,7941787.0,24249369.0,8642578.0,23073046.0,-24935978.0,1176323.0,468158.0,-7160878.0,-8071888.0,2024
900174229,TERMINAL LOGISTICO DE BUENAVENTURA SOCIEDAD POR ACCIONES SIMPLIFICADASV TLBUEN S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,6908970.0,126238536.0,6828689.0,24728124.0,93875111.0,101510412.0,22883760.0,21945653.0,15725953.0,2024
900174478,Louis Dreyfus Company Colombia SAS,C1061 - Trilla de café,ACTIVA,2024-12-31,615082348.0,650869222.0,615005825.0,615825282.0,-86706111.0,35043940.0,947679664.0,2565219.0,-5178194.0,2024
900174834,PALMARES DEL CUCU SAS,A0161 - Actividades de apoyo a la agricultura,ACTIVA,2024-12-31,25720.0,33110573.0,300042.0,2464830.0,2581482.0,30645743.0,210000.0,569981.0,475424.0,2024
900175777,LESAFFRE COLOMBIA LTDA,G4631 - Comercio al por mayor de productos alimenticios,ACTIVA,2024-12-31,24122712.0,26204777.0,20500029.0,20668904.0,3825214.0,5535873.0,40291413.0,1378682.0,-859763.0,2024
900177645,CONDUENT COLOMBIA SA,N8220 - Actividades de centros de llamadas (call center),ACTIVA,2024-12-31,7263173.0,7893046.0,1024311.0,1395970.0,-1820968.0,6497076.0,9248440.0,322147.0,381605.0,2024
900178272,AMPACET COLOMBIA SAS,G4669 - Comercio al por mayor de otros productos n.c.p.,ACTIVA,2024-12-31,40693026.0,42174396.0,9450308.0,9450308.0,16561174.0,32724088.0,49059310.0,5857717.0,4150561.0,2024
900179968,Silesia Colombia Ltda,G4631 - Comercio al por mayor de productos alimenticios,ACTIVA,2024-12-31,11303921.0,12630472.0,2489622.0,2618672.0,6894913.0,10011800.0,20431416.0,1113822.0,856920.0,2024
900180326,UNIDOS FR SAS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,13189140.0,284301053.0,6054564.0,51344000.0,232667853.0,232957053.0,4901102.0,4456535.0,2687520.0,2024
900180705,FEM INGENIERIA SAS,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,ACTIVA,2024-12-31,9711786.0,12113524.0,1963542.0,5081457.0,6432067.0,7032067.0,12692202.0,1058952.0,1001448.0,2024
900180787,CONSTRUCCIONES POR COLOMBIA SAS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,16821925.0,18424689.0,227360.0,12651500.0,2175300.0,5773189.0,1060078.0,-146779.0,149858.0,2024
900180809,TRITURADOS TG SA,F4312 - Preparación del terreno,ACTIVA,2024-12-31,20683265.0,47231865.0,11849880.0,27994795.0,14751353.0,19237070.0,31918796.0,5569423.0,3144110.0,2024
900180815,SIGMASTEEL SAS,C2511 - Fabricación de productos metálicos para uso estructural,ACUERDO DE REESTRUCTURACIÓN,2024-12-31,12473200.0,161421926.0,4014688.0,156739343.0,-51775933.0,4682583.0,18477926.0,2234646.0,-112956.0,2024
900180915,BANAPINA S.A.S,A0122 - Cultivo de plátano y banano,ACTIVA,2024-12-31,5884099.0,52296734.0,3816645.0,9922085.0,-6185865.0,42374649.0,16937126.0,391097.0,180696.0,2024
900181466,CANALI S.A.S,A0122 - Cultivo de plátano y banano,ACTIVA,2024-12-31,2225659.0,14119358.0,1368990.0,3184960.0,4075582.0,10934398.0,11941644.0,236670.0,93480.0,2024
900181619,COSNTRUCTORA 80 AVENIDA SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2024-12-31,309130.0,2971071.0,340241.0,1546760.0,1274311.0,1424311.0,,-410413.0,-9261.0,2024
900183992,MARCAS EUROPEAS SAS,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,ACTIVA,2024-12-31,49380466.0,79088452.0,29944889.0,45755381.0,19906987.0,33333071.0,57207857.0,4299416.0,4300056.0,2024
900184187,GARCIA GOMEZ AGROINVERSIONES SA,A0144 - Cría de ganado porcino,ACTIVA,2024-12-31,50699913.0,242627304.0,68673040.0,163120923.0,2468797.0,79506381.0,111803731.0,30979602.0,2468797.0,2024
900184576,AUSCOL SAS,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,ACTIVA,2024-12-31,52445163.0,91938399.0,53208160.0,79770091.0,8037255.0,12168308.0,76530757.0,7683741.0,1829951.0,2024
900184924,ROBERT BOSCH LTDA,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2024-12-31,148534425.0,159975097.0,132720313.0,133065854.0,-6523819.0,26909243.0,217293713.0,22619722.0,1792498.0,2024
900185062,ESTRATEGIAS CONTACT CENTER COLOMBIA,N8220 - Actividades de centros de llamadas (call center),ACTIVA,2024-12-31,35168864.0,44731623.0,25603316.0,25603316.0,337051.0,19128307.0,130047074.0,3489775.0,337051.0,2024
900185315,OPERADORA COLOMBIANA DE CINES S.A.S.,J5914 - Actividades de exhibición de películas cinematográficas y videos,ACTIVA,2024-12-31,20551989.0,129950263.0,22060742.0,61946580.0,-60240102.0,68003683.0,108340502.0,12911140.0,568740.0,2024
900186129,SEATCO INTERNACIONAL SAS,"C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",ACTIVA,2024-12-31,13516398.0,15108103.0,6122404.0,6191152.0,8841951.0,8916951.0,17716314.0,4202113.0,3339686.0,2024
900187423,TITOCOL S.A.S,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,ACTIVA,2024-12-31,45788.0,78256722.0,9522620.0,9522620.0,60987465.0,68734102.0,,-4523659.0,-4053500.0,2024
900187771,CARAMI S.A.S,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,ACTIVA,2024-12-31,47940.0,108074313.0,7370193.0,7370193.0,90874615.0,100704120.0,,-46526.0,-47192.0,2024
900187797,CERAMICAS STIRO S.A.S,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,ACTIVA,2024-12-31,16728.0,4526759.0,30477.0,4436114.0,66431.0,90645.0,,-8267.0,-35781.0,2024
900188593,PUERTO BAHIA COLOMBIA DE URABA  S.A,H5222 - Actividades de puertos y servicios complementarios para el transporte acuático,ACTIVA,2024-12-31,217108605.0,2592361427.0,96361299.0,1695513027.0,11468117.0,896848400.0,708918372.0,-694096.0,35155009.0,2024
900189082,MOSAICO COLOMBIA SAS,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",ACTIVA,2024-12-31,18857672.0,20645196.0,13274265.0,13362242.0,-1189158.0,7282954.0,29755533.0,2932108.0,1775722.0,2024
900189181,PEPSICO ALIMENTOS Z.F. LTDA,C1089 - Elaboración de otros productos alimenticios n.c.p.,ACTIVA,2024-12-31,169776517.0,601371284.0,160639542.0,180951426.0,418982974.0,420419858.0,800551737.0,26493625.0,25656350.0,2024
900192206,SWIMTECH SAS,"C1410 - Confección de prendas de vestir, excepto prendas de piel",ACTIVA,2024-12-31,1216694.0,31861901.0,428821.0,31667225.0,-97721.0,194676.0,12630442.0,-181272.0,-270654.0,2024
900192570,COMPAÑIA DE SERVICIOS E INVERSIONES ALPES SAS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,28823606.0,353316357.0,7140145.0,72905335.0,62877558.0,280411022.0,13798176.0,34878038.0,25329373.0,2024
900192711,CONSTRUCTORA CAPITAL BOGOTA SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2024-12-31,1264525476.0,2034459309.0,803967475.0,1280154055.0,246712848.0,754305254.0,1311845837.0,270164933.0,246712848.0,2024
900193076,KLUANE COLOMBIA SAS,B0990 - Actividades de apoyo para otras actividades de explotación de minas y canteras,ACTIVA,2024-12-31,18923135.0,61074641.0,6141542.0,25498536.0,28409054.0,35576105.0,63506547.0,-2053642.0,-1425077.0,2024
900193739,EXPLORACIONES CHOCO COLOMBIA SAS,B0729 - Extracción de otros minerales metalíferos no ferrosos n.c.p.,ACTIVA,2024-12-31,962757.0,96783737.0,48629097.0,48629097.0,-19412231.0,48154640.0,,-1336385.0,-1560259.0,2024
900193749,EXPLORACIONES NORTHERN COLOMBIA SAS,B0722 - Extracción de oro y otros metales preciosos,ACTIVA,2024-12-31,1280622.0,19308221.0,171685.0,1714888.0,-303492813.0,17593333.0,0.0,-241139.0,-391832.0,2024
900194463,ZONA FRANCA PERMANENTE DE URABA S.A.S.,M7010 - Actividades de administración empresarial,ACTIVA,2024-12-31,15506620.0,24612827.0,186245.0,11448605.0,3867640.0,13164222.0,1275023.0,101242.0,1777197.0,2024
900194910,Draeger Colombia SA,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2024-12-31,73204866.0,77478371.0,32349799.0,33402373.0,29757964.0,44075998.0,85582826.0,10911594.0,6510166.0,2024
900195138,EPAM SYSTEMS COLOMBIA S.A.S,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",ACTIVA,2024-12-31,115163465.0,135530121.0,40014597.0,50840061.0,83292230.0,84690060.0,405820704.0,44486416.0,26868214.0,2024
900195141,EQUINIX COLOMBIA  INC PTE LTD SUCURSAL COLOMBIA,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",ACTIVA,2024-12-31,52087524.0,327172270.0,25317466.0,26732003.0,77290642.0,300440267.0,66726256.0,18472750.0,13599857.0,2024
900195760,WORLD MEDICAL CARE SA,G4649 - Comercio al por mayor de otros utensilios domésticos n.c.p.,ACUERDO DE REORGANIZACION,2024-12-31,1531666.0,1718275.0,652762.0,1107598.0,426117.0,610677.0,2396808.0,173343.0,101405.0,2024
900196493,xDESTILERIA RIOPAILA SAS,C2011 - Fabricación de sustancias y productos químicos básicos,ACTIVA,2024-12-31,79812408.0,179420670.0,6037714.0,41996714.0,36419780.0,137423956.0,214020198.0,48657582.0,36097985.0,2024
900196778,ONGC VIDESH LIMITED SUCURSAL COLOMBIANA,B0610 - Extracción de petróleo crudo,ACTIVA,2024-12-31,455603525.0,1022878377.0,630752499.0,712003058.0,1815349576.0,310875319.0,1179435004.0,861598127.0,439926452.0,2024
900197265,PAYLESS SHOESOURCE PSS DE COLOMBIA SAS,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,ACTIVA,2024-12-31,39626435.0,54715719.0,29843714.0,35327018.0,-105444274.0,19388701.0,62422971.0,824421.0,7175537.0,2024
900199343,AMERICAS STYRENICS DE COLOMBIA LTDA,C2013 - Fabricación de plásticos en formas primarias,ACTIVA,2024-12-31,275012252.0,312446639.0,135345510.0,136606517.0,-36240772.0,175840122.0,559023996.0,-8782435.0,-20266739.0,2024
900199922,GENOMMA LAB COLOMBIA LTDA,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",ACTIVA,2024-12-31,98709505.0,161833731.0,72900281.0,108861886.0,50860940.0,52971845.0,270152118.0,39564256.0,18302164.0,2024
900200506,AEROTRANSPORTES DE COLOMBIA SAS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,838994.0,15217708.0,88913.0,100362.0,14905806.0,15117346.0,669973.0,183335.0,97219.0,2024
900203441,OLEODUCTO DE LOS  LLANOS ORIENTALES  S.A,H4930 - Transporte por tuberías,ACTIVA,2024-12-31,496578186.0,1392758841.0,209877268.0,559552761.0,685936206.0,833206080.0,1392778735.0,951675333.0,626280700.0,2024
900204182,ARAUCO COLOMBIA S.A,G4610 - Comercio al por mayor a cambio de una retribución o por contrata,ACTIVA,2024-12-31,2713095.0,3792093.0,4748407.0,4748407.0,-9099123.0,-956314.0,2733101.0,800162.0,-494938.0,2024
900205173,CIELO CLARO S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,3961.0,6892251.0,8901.0,1197343.0,4144908.0,5694908.0,,-6700.0,37935.0,2024
900206027,UNIVERSAL MCCANN SERVICIOS DE MEDIOS LIMITADA,M7310 - Publicidad,ACTIVA,2024-12-31,168327001.0,181584454.0,128867988.0,129800960.0,13449052.0,51783494.0,95130937.0,5492563.0,1355114.0,2024
900207065,IBEROMODA S.A.S,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,ACTIVA,2024-12-31,34603548.0,156938221.0,95642182.0,160302439.0,-4988898.0,-3364218.0,166962994.0,5764423.0,-7660241.0,2024
900207085,TEXART SAS,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,ACTIVA,2024-12-31,41206742.0,132802143.0,69937246.0,127111993.0,4065470.0,5690150.0,177264478.0,11361504.0,-2169747.0,2024
900208445,CERAMICA SAN LORENZO INDUSTRIAL DE COLOMBIA SAS,C2392 - Fabricación de materiales de arcilla para la construcción,ACTIVA,2024-12-31,126155629.0,391733381.0,48249552.0,57902588.0,209030338.0,333830793.0,241409363.0,27517970.0,29342781.0,2024
900210032,"NTT DATA SPAIN S.L, SUCURSAL EN COLOMBIA",J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2024-12-31,69068472.0,69384719.0,17729247.0,17729247.0,5932839.0,51655472.0,134822625.0,2776369.0,297992.0,2024
